time,acc
0.459,-0.1979284594571356
0.46,-0.14714111737188917
0.461,-0.06972742672350535
0.462,0.5570221389710199
0.463,0.42735229584660195
0.464,1.3456870723891332
0.465,0.8506449955896587
0.466,1.0766232442750754
0.467,0.9810947703159398
0.468,0.3769529505589444
0.46900000000000003,0.5251323492560005
0.47000000000000003,-0.06886087903225746
0.47100000000000003,-0.3456435688029183
0.47200000000000003,-0.5558467571583967
0.47300000000000003,-0.9087757094004678
0.47400000000000003,-0.7999884848981386
0.47500000000000003,-1.164034220485503
0.47600000000000003,-0.8127826251153936
0.47700000000000004,-0.9857996169261354
0.47800000000000004,-0.4105396291138645
0.47900000000000004,-0.1947646780251938
0.48,0.22066439559291218
0.481,0.41070924548107085
0.482,0.6279336564159894
0.483,0.7021347510962381
0.484,1.031681432222857
0.485,1.4575008346822482
0.486,0.7943952092761563
0.487,0.652705494043925
0.488,0.4303561748303387
0.489,0.16801723689893436
0.49,0.06903760639035313
0.491,-0.35251638657956574
0.492,-0.18826583923945717
0.493,-0.8885426655338671
0.494,-1.1482966066119047
0.495,-0.9340732353688219
0.496,-0.7661299696297119
0.497,-0.9879443876773266
0.498,-0.8243700678063064
0.499,-0.37153076251073114
0.5,-0.13511662864705345
0.501,0.3466170896776813
0.502,0.3116723531473182
0.503,0.5986803397905585
0.504,1.1779208713293854
0.505,1.1331674620468823
0.506,1.0252422612567598
0.507,0.6495444392305391
0.508,0.5134343280681639
0.509,0.32303049800098527
0.51,-0.2145321728980351
0.511,-0.3113292000657986
0.512,-0.4201052197384003
0.513,-0.49819900832235064
0.514,-1.168794615931971
0.515,-0.6329408769015883
0.516,-0.6700733360825328
0.517,-0.6507887991101797
0.518,-0.3416370514250262
0.519,-0.13864769930968743
0.52,-0.03089692872906895
0.521,0.18741012782863986
0.522,0.5402036132400779
0.523,0.633165745838697
0.524,0.7981350343810103
0.525,1.2060020196697998
0.526,1.0445904206864225
0.527,0.5550781924816783
0.528,0.47507811926078464
0.529,0.4314907717117539
0.53,0.09719051275843148
0.531,-0.3715659633721724
0.532,-0.7687284155605055
0.533,-0.6728960791694417
0.534,-1.0189829005488462
0.535,-0.9684572980263827
0.536,-1.1848110403454968
0.537,-0.8086325648292794
0.538,-0.9290191517100032
0.539,-0.6834594802805602
0.54,0.22291643172207076
0.541,-0.12618408020743194
0.542,0.9256510129174726
0.543,0.7624100940719342
0.544,0.9393274642330192
0.545,1.2667409950171415
0.546,0.8210597244327827
0.547,0.7319568126876702
0.548,0.4600744077269632
0.549,0.19605537868076572
0.55,-0.11341855836604826
0.551,-0.17067557101791195
0.552,-0.32887903057084156
0.553,-1.0660024783517288
0.554,-0.8484356375833294
0.555,-1.4254446190406935
0.556,-0.6629728873122552
0.557,-0.6494009276707451
0.558,-0.4865183642693214
0.559,-0.2807732115750707
0.56,0.2442689510395088
0.561,0.4874871202960833
0.562,0.5030408858540417
0.5630000000000001,0.9300007219637931
0.5640000000000001,0.8565476306420292
0.5650000000000001,0.7877966255100397
0.5660000000000001,0.9750488334182823
0.5670000000000001,1.124222616708904
0.5680000000000001,0.4817704968482392
0.5690000000000001,0.2162871039517591
0.5700000000000001,-0.11623041613806347
0.5710000000000001,-0.4020032356889272
0.5720000000000001,-0.9689052859141593
0.5730000000000001,-0.6727915183202371
0.5740000000000001,-0.7853331704152037
0.5750000000000001,-0.9427139626144954
0.5760000000000001,-0.8809952040681015
0.577,-0.891527948193547
0.578,-0.46870291654544816
0.579,-0.5518222980250161
0.58,0.014460456347016584
0.581,0.7002329190610816
0.582,0.6155642558632204
0.583,1.091723599054639
0.584,1.308440222336458
0.585,1.2319475056474274
0.586,1.1579255819073428
0.587,0.4865807572059027
0.588,0.04397971065402684
0.589,0.39865493666699525
0.59,0.10487295838488915
0.591,-0.02859772156797802
0.592,-0.5557650462916446
0.593,-1.0155970985272464
0.594,-0.950475417117607
0.595,-0.8425327415626428
0.596,-1.150783916569801
0.597,-0.9211073174051099
0.598,-0.5406197120203234
0.599,-0.21487525654177808
0.6,0.0946047602604271
0.601,0.32095997159576145
0.602,0.642887670693387
0.603,0.6793987226589906
0.604,0.9117558193506263
0.605,0.8982277475813636
0.606,0.9697983225081681
0.607,0.817735199935303
0.608,0.34920474523257206
0.609,-0.059427166844244816
0.61,0.09696340807346263
0.611,-0.08837074762510183
0.612,-0.6371986628245405
0.613,-0.8748853195296482
0.614,-1.0018671270016386
0.615,-0.8307454002320248
0.616,-0.8708092315027689
0.617,-0.6743487909340694
0.618,-0.6758703720533124
0.619,-0.4946713395655548
0.62,-0.010088031409794581
0.621,0.2707661100267884
0.622,0.5920338227360148
0.623,0.5665046145844734
0.624,1.184655757264435
0.625,0.9021069003657711
0.626,0.8421479238026877
0.627,1.0671583923522299
0.628,0.5390008332578793
0.629,0.4552327702898079
0.63,-0.16896802768745173
0.631,-0.3405070413713525
0.632,-0.6527158402415053
0.633,-0.6655147443933657
0.634,-1.2136125201486507
0.635,-1.0136083948870593
0.636,-0.9900624118361828
0.637,-0.7388303028776636
0.638,-0.9231698670319972
0.639,-0.4322310334251305
0.64,0.06418398037153364
0.641,0.4597615252470223
0.642,0.7443676151297278
0.643,0.7720518868209495
0.644,0.9238904266735669
0.645,1.0886638501146624
0.646,0.6240063893196239
0.647,1.023498577716928
0.648,0.6549970428296581
0.649,0.5495298883599516
0.65,-0.3506032336157763
0.651,-0.26034438798026766
0.652,-0.46468345607148626
0.653,-0.631630185445946
0.654,-0.7445429032163599
0.655,-0.730782701278315
0.656,-1.2052185135017068
0.657,-0.738212621744683
0.658,-0.8255516851674876
0.659,-0.1912887179103338
0.66,0.2656911171753316
0.661,0.17112038873311675
0.662,0.5318467305137203
0.663,0.9897230886320221
0.664,1.0758838653161804
0.665,0.9182566719930585
0.666,0.7515740949327684
0.667,0.9248039898398321
0.668,0.797244756838204
0.669,0.284348257922503
0.67,-0.0357999473607971
0.671,-0.369076206716113
0.672,-0.3237974016568338
0.673,-0.804611806026286
0.674,-0.8780254187524403
0.675,-0.9565818641925268
0.676,-0.9866776837490155
0.677,-1.0291102566943338
0.678,-0.5965131046437795
0.679,-0.020779398476561795
0.68,-0.5066161154812846
0.681,0.3284828432478637
0.682,0.6422266122169171
0.683,0.6427202365878847
0.684,0.8260476885673801
0.685,1.121550733749418
0.686,1.4461323010771578
0.687,0.8536435028123736
0.6880000000000001,0.5659252617346873
0.6890000000000001,0.23448922708944636
0.6900000000000001,0.1534200311268411
0.6910000000000001,-0.7098647722384578
0.6920000000000001,-0.6726447516888316
0.6930000000000001,-0.834521462065736
0.6940000000000001,-0.599339751198265
0.6950000000000001,-1.1399525361910536
0.6960000000000001,-0.938935217535273
0.6970000000000001,-0.8628151275406178
0.6980000000000001,-0.7487320162494737
0.6990000000000001,-0.59757640260998
0.7000000000000001,0.07975519177883467
0.7010000000000001,0.04842303042325807
0.7020000000000001,0.4309470596246347
0.7030000000000001,0.8593589658101927
0.704,1.049963714031629
0.705,0.9356801873055243
0.706,0.8077124201855767
0.707,0.6648319712318855
0.708,0.7560306295513791
0.709,0.11690796443069087
0.71,0.37098942809916374
0.711,-0.7712239650890458
0.712,-0.524093288914207
0.713,-0.8284883700469565
0.714,-0.7310571734377687
0.715,-0.6172669043114234
0.716,-0.8148106285736006
0.717,-0.6578518259534116
0.718,-0.19628956786579266
0.719,-0.6670101844498133
0.72,0.19959214814765036
0.721,0.7237899214264334
0.722,1.4038240842114948
0.723,0.8969075797765969
0.724,0.9274654373244824
0.725,1.1478536904586931
0.726,1.0189099739265737
0.727,0.8004664773459471
0.728,0.2026837919643853
0.729,0.10809820438374812
0.73,0.15679773301305316
0.731,-0.2459427336414131
0.732,-0.6884359052659168
0.733,-0.8207340513488287
0.734,-0.6903605146376994
0.735,-1.438494569165856
0.736,-0.6917020522652122
0.737,-0.9693363612495567
0.738,-0.4011398578184967
0.739,-0.5072330174732211
0.74,0.041370515410691686
0.741,0.2776042550893274
0.742,0.6844443975658271
0.743,0.7733358068540358
0.744,1.159461566726057
0.745,1.0251143747572748
0.746,1.1258250862984305
0.747,1.0033180471420562
0.748,0.7378039847882286
0.749,0.3919162409059105
0.75,0.2323378567914039
0.751,-0.445654760960128
0.752,-0.8870661514694766
0.753,-0.4362860685220175
0.754,-1.0178093481576118
0.755,-1.2029542712380208
0.756,-0.6558755430869974
0.757,-0.715347119373454
0.758,-0.5762817162126732
0.759,-0.39430746251280835
0.76,-0.1989729376790401
0.761,0.027918851520599586
0.762,0.5459442611664401
0.763,0.5541265505277054
0.764,0.7674411435178321
0.765,1.1017296298130885
0.766,0.9665686129215216
0.767,0.7716543172809143
0.768,0.47712519346861454
0.769,0.37839688270879746
0.77,0.22264595258934652
0.771,-0.5357259470905769
0.772,-0.22010456944653123
0.773,-0.8165688737951448
0.774,-1.0403042109701441
0.775,-1.2084759792854332
0.776,-1.1221941542253888
0.777,-1.0447467042562157
0.778,-0.8200376515830479
0.779,-0.46833734249758435
0.78,-0.23783724390724617
0.781,0.28555082492522454
0.782,0.4419591350394777
0.783,0.7386120045152799
0.784,0.7753922597673182
0.785,1.1183498971477315
0.786,1.182165747931835
0.787,0.5140066295331546
0.788,0.3711436863193688
0.789,0.19084346226929622
0.79,-0.13416575787351356
0.791,-0.09352631674743048
0.792,-0.7068895279788718
0.793,-0.6241839848458558
0.794,-1.1526976983725485
0.795,-1.0165910260882296
0.796,-1.1541257914678011
0.797,-0.47264215568417284
0.798,-0.5111601708105888
0.799,-0.18832756199657846
0.8,-0.01113351088639318
0.801,0.2902847330895627
0.802,0.1319473390027135
0.803,0.3835721220894787
0.804,1.110800882932408
0.805,0.9564935505982827
0.806,0.35440021106716024
0.807,1.1366870315537627
0.808,0.36670215535035033
0.809,0.4717757436470524
0.81,0.4119229236838015
0.811,-0.3998566357798014
0.812,-0.32712090584586695
0.8130000000000001,-0.8100456567125427
0.8140000000000001,-0.6015595925403214
0.8150000000000001,-1.2306681457162547
0.8160000000000001,-0.9234257911818093
0.8170000000000001,-1.0557168300990174
0.8180000000000001,-0.4328393808717631
0.8190000000000001,-0.5936532707145471
0.8200000000000001,0.06518230410715879
0.8210000000000001,0.21993655284068192
0.8220000000000001,0.6144713327861402
0.8230000000000001,0.5665741851627113
0.8240000000000001,0.9092624754348205
0.8250000000000001,0.9547691950648467
0.8260000000000001,0.5334865045649217
0.8270000000000001,0.5965673560252741
0.8280000000000001,0.5344229162146534
0.8290000000000001,0.5029144647546835
0.8300000000000001,-0.04219858438452478
0.8310000000000001,-0.3914964518517999
0.8320000000000001,-0.8522945742922912
0.833,-1.1650182375901417
0.834,-1.174152751000856
0.835,-1.2369496406107698
0.836,-1.07163084494633
0.837,-1.1236302504267226
0.838,-0.5619320293821978
0.839,-0.19947561102558328
0.84,-0.08088534366889347
0.841,0.354996248090529
0.842,0.948965299268454
0.843,1.1843337792560489
0.844,1.2641725840887155
0.845,0.7586733272219162
0.846,0.7547125261809299
0.847,0.8719422336808358
0.848,0.34157537100006125
0.849,0.2381062567109185
0.85,0.3651303469592818
0.851,-0.3176685853812425
0.852,-0.3598946990212212
0.853,-0.7212357236161702
0.854,-0.7227399791280463
0.855,-1.1808966040716526
0.856,-0.7542726093913041
0.857,-1.2572746306068436
0.858,-0.23689593890110677
0.859,-0.5281784086800744
0.86,-0.26946118556096704
0.861,0.2132476462267108
0.862,0.33963767725000205
0.863,1.0588014404138077
0.864,0.8499217177125964
0.865,1.2764334373039146
0.866,1.0143290782331698
0.867,0.9266257022763722
0.868,0.7014909269465384
0.869,0.33878578101088275
0.87,0.2182744010050462
0.871,-0.2930435735582996
0.872,-0.8938073438859173
0.873,-0.8298909409528225
0.874,-0.9791827222226267
0.875,-1.1791857968365642
0.876,-0.8939154850149554
0.877,-0.6975856301144445
0.878,-0.7180558920210888
0.879,-0.2514403919872175
0.88,0.1252963260481255
0.881,0.5571056861409617
0.882,0.8352041970449959
0.883,0.9521872436416048
0.884,1.2714958056664547
0.885,0.8386516044390966
0.886,0.9937954492331307
0.887,0.5940600186778552
0.888,0.4781313761238981
0.889,0.22395448747173943
0.89,-0.29606955094824605
0.891,-0.17861075764172513
0.892,-0.7086654845591285
0.893,-0.3896932606502863
0.894,-0.944580707872111
0.895,-0.8646909591142087
0.896,-1.0043056074693675
0.897,-0.7059528978917928
0.898,-0.6189845423678533
0.899,-0.44735036793561267
0.9,0.37693524667629347
0.901,0.4330722959512162
0.902,0.6463212052586381
0.903,0.7664199076954776
0.904,0.873927195778708
0.905,1.1715741766929022
0.906,0.6134013320299335
0.907,0.9376242572137083
0.908,0.2774977489870954
0.909,0.04914020282185133
0.91,0.3436021149367518
0.911,0.05322914121744676
0.912,-0.488150821756837
0.913,-0.9273474620862984
0.914,-0.818485378411802
0.915,-1.0261735792349918
0.916,-1.0259564886678552
0.917,-1.2661991735115088
0.918,-0.48843956613138195
0.919,-0.18712675148202124
0.92,0.29958944772027574
0.921,0.8880129540619776
0.922,0.8476334055052858
0.923,0.7310759562853797
0.924,0.6821720457163649
0.925,0.8489221428817515
0.926,1.076563497246168
0.927,0.7835824192787297
0.928,0.42777531639934163
0.929,-0.07395918447660121
0.93,0.2366474638878229
0.931,-0.16884611938204921
0.932,-0.8381702742909214
0.933,-0.7257957178145531
0.934,-0.6451098963364287
0.935,-1.1040639654214277
0.936,-0.8838537407074029
0.937,-0.6305445382257351
0.9380000000000001,-0.5147406708166694
0.9390000000000001,-0.18567320795037479
0.9400000000000001,-0.35975886004589763
0.9410000000000001,0.1514435304284633
0.9420000000000001,0.6020073561176695
0.9430000000000001,0.7945397726292026
0.9440000000000001,1.119923053907122
0.9450000000000001,0.9077959430509132
0.9460000000000001,0.8869921602333244
0.9470000000000001,0.9143135595203867
0.9480000000000001,0.39253417983193895
0.9490000000000001,-0.047265078226874646
0.9500000000000001,-0.17854654377872206
0.9510000000000001,-0.1799889344727729
0.9520000000000001,-0.516010250935732
0.9530000000000001,-0.753400046899264
0.9540000000000001,-0.9446695230315431
0.9550000000000001,-0.5989783334695526
0.9560000000000001,-0.8192336763937637
0.9570000000000001,-0.7764444155587265
0.9580000000000001,-0.5826941480729613
0.9590000000000001,0.022961810147048067
0.96,0.0372917450043964
0.961,0.357163880734033
0.962,0.7679823045409688
0.963,0.5689717563715944
0.964,0.8803152146418961
0.965,1.1194883895619288
0.966,0.9775350732198138
0.967,1.1631355267557573
0.968,0.41551008669230566
0.969,0.07336638604288245
0.97,0.058737502206957816
0.971,-0.3135617413667808
0.972,-0.555250129775042
0.973,-0.7073431906763759
0.974,-1.1234765245735043
0.975,-1.4814855441516166
0.976,-0.7048669834752261
0.977,-0.8363636413041043
0.978,-0.7767203198631732
0.979,-0.10347698358028756
0.98,-0.34832194733370353
0.981,0.6185220981183339
0.982,0.7640176796580017
0.983,0.6259652845517509
0.984,0.8007857192703481
0.985,1.050490171095194
0.986,1.044856740970198
0.987,0.510131605419679
0.988,0.04343315174243978
0.989,0.2506436862579483
